urn:cts:greekLit:tlg5026.msA.hmt:1.653 urn:cts:greekLit:tlg0012.tlg001.msA:1.227
urn:cts:greekLit:tlg5026.msA.hmt:1.654 urn:cts:greekLit:tlg0012.tlg001.msA:1.228
urn:cts:greekLit:tlg5026.msA.hmt:1.655 urn:cts:greekLit:tlg0012.tlg001.msA:1.229
urn:cts:greekLit:tlg5026.msA.hmt:1.656 urn:cts:greekLit:tlg0012.tlg001.msA:1.231
urn:cts:greekLit:tlg5026.msA.hmt:1.657 urn:cts:greekLit:tlg0012.tlg001.msA:1.232
urn:cts:greekLit:tlg5026.msA.hmt:1.658 urn:cts:greekLit:tlg0012.tlg001.msA:1.233
urn:cts:greekLit:tlg5026.msA.hmt:1.659 urn:cts:greekLit:tlg0012.tlg001.msA:1.234
urn:cts:greekLit:tlg5026.msA.hmt:1.660 urn:cts:greekLit:tlg0012.tlg001.msA:1.234-1.240
urn:cts:greekLit:tlg5026.msA.hmt:1.661 urn:cts:greekLit:tlg0012.tlg001.msA:1.234-1.240
urn:cts:greekLit:tlg5026.msA.hmt:1.662 urn:cts:greekLit:tlg0012.tlg001.msA:1.239
urn:cts:greekLit:tlg5026.msA.hmt:1.663 urn:cts:greekLit:tlg0012.tlg001.msA:1.244
urn:cts:greekLit:tlg5026.msA.hmt:1.664 urn:cts:greekLit:tlg0012.tlg001.msA:1.244
urn:cts:greekLit:tlg5026.msA.hmt:1.665 urn:cts:greekLit:tlg0012.tlg001.msA:1.249
urn:cts:greekLit:tlg5026.msA.hmt:1.666 urn:cts:greekLit:tlg0012.tlg001.msA:1.249
urn:cts:greekLit:tlg5026.msA.hmt:1.667 urn:cts:greekLit:tlg0012.tlg001.msA:1.250
urn:cts:greekLit:tlg5026.msA.hmt:1.668 urn:cts:greekLit:tlg0012.tlg001.msA:1.250
urn:cts:greekLit:tlg5026.msA.hmt:1.720 urn:cts:greekLit:tlg0012.tlg001.msA:1.251
urn:cts:greekLit:tlg5026.msA.hmt:1.721 urn:cts:greekLit:tlg0012.tlg001.msA:1.252
urn:cts:greekLit:tlg5026.msA.hmt:1.722 urn:cts:greekLit:tlg0012.tlg001.msA:1.255-1.258
urn:cts:greekLit:tlg5026.msA.hmt:1.723 urn:cts:greekLit:tlg0012.tlg001.msA:1.258
urn:cts:greekLit:tlg5026.msA.hmt:1.724 urn:cts:greekLit:tlg0012.tlg001.msA:1.260
urn:cts:greekLit:tlg5026.msA.hmt:1.725 urn:cts:greekLit:tlg0012.tlg001.msA:1.262
urn:cts:greekLit:tlg5026.msA.hmt:1.726 urn:cts:greekLit:tlg0012.tlg001.msA:1.263
urn:cts:greekLit:tlg5026.msA.hmt:1.727 urn:cts:greekLit:tlg0012.tlg001.msA:1.264
urn:cts:greekLit:tlg5026.msA.hmt:1.728 urn:cts:greekLit:tlg0012.tlg001.msA:1.264
urn:cts:greekLit:tlg5026.msA.hmt:1.729 urn:cts:greekLit:tlg0012.tlg001.msA:1.268
urn:cts:greekLit:tlg5026.msA.hmt:1.730 urn:cts:greekLit:tlg0012.tlg001.msA:1.268
urn:cts:greekLit:tlg5026.msA.hmt:1.731 urn:cts:greekLit:tlg0012.tlg001.msA:1.268
urn:cts:greekLit:tlg5026.msA.hmt:1.732 urn:cts:greekLit:tlg0012.tlg001.msA:1.270
urn:cts:greekLit:tlg5026.msA.hmt:1.861 urn:cts:greekLit:tlg0012.tlg001.msA:1.271
urn:cts:greekLit:tlg5026.msA.hmt:1.733 urn:cts:greekLit:tlg0012.tlg001.msA:1.272
urn:cts:greekLit:tlg5026.msA.hmt:1.734 urn:cts:greekLit:tlg0012.tlg001.msA:1.273
urn:cts:greekLit:tlg5026.msA.hmt:1.793 urn:cts:greekLit:tlg0012.tlg001.msA:1.277
urn:cts:greekLit:tlg5026.msA.hmt:1.794 urn:cts:greekLit:tlg0012.tlg001.msA:1.280-1.281
urn:cts:greekLit:tlg5026.msA.hmt:1.795 urn:cts:greekLit:tlg0012.tlg001.msA:1.287-1.289
urn:cts:greekLit:tlg5026.msA.hmt:1.796 urn:cts:greekLit:tlg0012.tlg001.msA:1.280
urn:cts:greekLit:tlg5026.msA.hmt:1.797 urn:cts:greekLit:tlg0012.tlg001.msA:1.290-1.291
urn:cts:greekLit:tlg5026.msA.hmt:1.798 urn:cts:greekLit:tlg0012.tlg001.msA:1.290-1.291
urn:cts:greekLit:tlg5026.msA.hmt:1.799 urn:cts:greekLit:tlg0012.tlg001.msA:1.293
urn:cts:greekLit:tlg5026.msA.hmt:1.800 urn:cts:greekLit:tlg0012.tlg001.msA:1.294
urn:cts:greekLit:tlg5026.msA.hmt:1.801 urn:cts:greekLit:tlg0012.tlg001.msA:1.298
urn:cts:greekLit:tlg5026.msA.hmt:1.802 urn:cts:greekLit:tlg0012.tlg001.msA:1.299
